UserID,clicks_in_last_90_articles,ActivityCentrality,ReceivedNegative,ReceivedPositive,VoteNegative,VotePositive,PostReplied,UserFollowed,GotPostReplied,GotFollowers,PostsAmount,TopicsPostedIn,TopicsDiversity
98033,-0.3887366060304019,1.5734337555631632,1.498759305210918,1.8222222222222222,1.848013816925734,1.820347588361648,1.3535911602209945,1.6666666666666667,1.769028871391076,0.3333333333333333,0.881063122923588,0.26666666666666666,-0.8567136002961095
98046,1.4144031896336895,1.5734337555631632,0.9925558312655087,1.8222222222222222,1.848013816925734,0.8771724272603008,1.1933701657458564,1.3333333333333333,1.2965879265091864,0.8333333333333334,0.9568106312292359,0.88,-0.842716336163342
98059,0.632942935459757,-0.2690859294762068,-0.10587262200165426,-0.14571948998178508,0.3143350604490501,-0.01718414372192931,-0.09392265193370165,0.6666666666666666,-0.15223097112860892,0.0,-0.08903654485049833,-0.18666666666666668,-0.26029459538264377
98085,0.23922252678793962,1.0160903800068468,0.27129859387923905,0.7256830601092896,0.15544041450777202,1.078695567272017,1.011049723756906,1.0,0.36220472440944884,0.0,0.7109634551495017,0.64,-0.8954943446345289
98094,0.5681535011213567,1.5734337555631632,0.07278742762613731,0.9369763205828779,1.4576856649395509,1.820347588361648,1.574585635359116,0.0,1.1548556430446195,0.8333333333333334,1.0019933554817275,0.8266666666666667,-0.9645870241753816
98105,1.4144031896336895,0.8620335501540567,1.8676592224979323,1.8222222222222222,-0.08635578583765112,-0.01718414372192931,0.24861878453038674,0.3333333333333333,1.3175853018372703,1.0,0.8677740863787375,0.9333333333333333,-0.912696775087761
98123,0.25915773735360126,-0.3115371448134201,-0.06947890818858561,-0.07723132969034609,-0.14507772020725387,-0.16559265768404607,-0.10497237569060773,0.0,-0.09973753280839895,0.0,-0.061129568106312294,0.05333333333333334,-0.522095416641223
98423,1.4144031896336895,1.5734337555631632,0.29114971050454924,0.10127504553734062,1.848013816925734,1.820347588361648,0.08839779005524862,0.0,0.13648293963254593,0.5,0.07707641196013289,0.48,-0.937747905020444
98450,-0.10715175679043129,0.3923313933584388,0.36724565756823824,0.40947176684881603,-0.0069084628670120895,0.2179261862917399,0.27071823204419887,2.0,0.30971128608923887,0.16666666666666666,0.3681063122923588,0.6666666666666666,-0.9019429053889021
98489,0.29653625716421683,-0.21020198562136255,-0.13234077750206782,-0.17632058287795993,-0.027633851468048358,0.10935364186682289,-0.13812154696132597,0.0,-0.16272965879265092,0.0,-0.12225913621262459,-0.5066666666666667,1.000000248016958
98495,1.4144031896336895,1.3207805546045874,0.36724565756823824,0.7540983606557377,-0.1381692573402418,1.52157781683265,1.0552486187845305,0.0,0.5301837270341208,0.0,0.6990033222591362,1.2266666666666666,-0.9164528694957093
98523,-0.017443309244953933,-0.37179048271140025,-0.12903225806451613,-0.13989071038251366,-0.1381692573402418,-0.16481156024214022,-0.11602209944751381,0.6666666666666666,-0.13123359580052493,0.0,-0.1009966777408638,-0.29333333333333333,-0.4506043596404469
98631,0.8771492648891119,0.36836699760356034,-0.02315963606286187,0.07140255009107468,0.4110535405872193,0.7498535442296427,-0.09392265193370165,2.0,-0.031496062992125984,0.0,-0.07308970099667775,-0.10666666666666667,-0.3644310660250893
98636,1.4144031896336895,1.5734337555631632,1.8676592224979323,1.8222222222222222,-0.14162348877374784,0.04999023628197618,1.856353591160221,0.3333333333333333,1.8267716535433072,0.6666666666666666,1.8750830564784053,1.3866666666666667,-0.9644280512823964
98650,0.6379267381011724,0.059568640876412164,-0.016542597187758478,0.014571948998178506,0.12435233160621761,0.3054090997851982,-0.049723756906077346,0.0,-0.09448818897637795,0.0,-0.03986710963455149,-0.16,-0.8510230243405228
98655,0.9394467979068046,0.9168093118794933,1.5053763440860215,1.7202185792349727,-0.14162348877374784,-0.17418472954501074,1.856353591160221,0.0,1.753280839895013,0.16666666666666666,1.3621262458471761,0.7466666666666667,-0.9549349064573875
98711,0.059805631696984905,-0.08353303663129069,-0.02977667493796526,0.004371584699453552,1.5509499136442142,-0.023432923257176334,0.2430939226519337,0.0,0.1679790026246719,0.0,0.06378737541528239,0.21333333333333335,-0.518501656804438
98727,0.24919013207077045,-0.40054775761725436,-0.12903225806451613,-0.1588342440801457,-0.14853195164075994,-0.17106033977738722,-0.13259668508287292,0.0,-0.1679790026246719,0.0,-0.11561461794019934,-0.48,0.6548445164044188
98744,0.10964365811113899,0.059568640876412164,0.013234077750206782,0.23460837887067396,0.16234887737478412,-0.04842804139816442,0.09392265193370165,0.0,0.14698162729658792,0.0,0.030564784053156147,0.26666666666666666,-0.7806849429794434
98783,0.742586593570896,0.6442998972954467,0.4003308519437552,0.5923497267759563,0.9430051813471503,1.2294473735598517,0.16022099447513813,0.3333333333333333,0.2677165354330709,0.16666666666666666,0.18073089700996678,-0.05333333333333334,-0.31721190047632275
