UserID,clicks_in_last_90_articles,ActivityCentrality,ReceivedNegative,ReceivedPositive,VoteNegative,VotePositive,PostReplied,UserFollowed,GotPostReplied,GotFollowers,PostsAmount,TopicsPostedIn,MostPopularTopicPostsAmount,TopicsDiversity
547960,157.0,136.65338645418325,636.0,1145.0,92.0,1269.0,293.0,4.0,217.0,0.0,899.0,52.0,111.0,1.1685362599999543
547961,327.0,0.6374501992031872,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
547962,417.0,172.82868525896413,10.0,85.0,77.0,3428.0,12.0,0.0,7.0,0.0,36.0,21.0,7.0,1.277490950334411
547974,204.0,29.880478087649404,5.0,25.0,79.0,409.0,5.0,0.0,3.0,0.0,6.0,3.0,4.0,1.6487212707001282
547993,477.0,185.6573705179283,78.0,751.0,30.0,2483.0,414.0,0.0,228.0,1.0,966.0,68.0,119.0,1.1267948230528768
548004,509.0,179.5219123505976,4.0,56.0,332.0,4987.0,1.0,2.0,9.0,1.0,11.0,6.0,3.0,1.842477459047709
548021,82.0,96.89243027888448,0.0,0.0,694.0,1987.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,
548037,159.0,46.29482071713147,0.0,0.0,133.0,722.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,2.718281828459045
548048,13.0,17.60956175298805,2.0,43.0,11.0,196.0,6.0,0.0,7.0,0.0,33.0,15.0,7.0,1.369280903779047
548127,155.0,16.97211155378486,24.0,109.0,109.0,118.0,13.0,0.0,12.0,15.0,27.0,7.0,17.0,1.254692793173212
548146,69.0,3.50597609561753,0.0,0.0,21.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
548147,484.0,138.48605577689244,2585.0,4447.0,140.0,957.0,618.0,5.0,1378.0,25.0,2339.0,18.0,2169.0,1.0617408164045814
548155,101.0,96.33466135458167,636.0,1158.0,102.0,271.0,795.0,1.0,607.0,0.0,1472.0,37.0,478.0,1.0867913867287313
548184,219.0,97.45019920318725,353.0,1083.0,187.0,491.0,30.0,0.0,103.0,1.0,320.0,31.0,142.0,1.0754016609587995
548200,172.0,2.4701195219123506,0.0,11.0,0.0,16.0,5.0,0.0,3.0,0.0,10.0,2.0,8.0,1.8682459574322223
548206,217.0,10.278884462151396,5.0,28.0,9.0,100.0,6.0,1.0,7.0,1.0,15.0,6.0,7.0,1.4292400324179777
548225,700.0,481.195219123506,682.0,6636.0,633.0,5520.0,1138.0,32.0,1012.0,3.0,3472.0,75.0,514.0,1.0942452441308612
548265,160.0,0.8764940239043825,,,,,0.0,11.0,0.0,0.0,0.0,0.0,0.0,
548278,917.0,282.8685258964144,0.0,0.0,416.0,10155.0,1.0,11.0,0.0,0.0,2.0,2.0,1.0,2.718281828459045
548285,250.0,1.8326693227091635,0.0,0.0,2.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
548291,171.0,56.25498007968128,51.0,308.0,29.0,470.0,231.0,0.0,133.0,0.0,473.0,25.0,188.0,1.105876571505811
548294,459.0,27.56972111553785,20.0,98.0,43.0,250.0,9.0,0.0,20.0,0.0,39.0,24.0,3.0,1.7188692582893286
548304,357.0,4.382470119521913,1.0,0.0,21.0,57.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.718281828459045
548321,351.0,68.76494023904382,336.0,1195.0,1.0,36.0,115.0,0.0,222.0,0.0,466.0,24.0,194.0,1.1052658681093601
548324,20.0,29.800796812749006,154.0,272.0,5.0,102.0,15.0,0.0,39.0,1.0,83.0,16.0,26.0,1.2208156864299897
548329,10.0,33.62549800796813,41.0,124.0,197.0,318.0,36.0,0.0,25.0,1.0,73.0,24.0,19.0,1.1736138150569217
548338,95.0,4.223107569721116,3.0,31.0,3.0,18.0,4.0,0.0,2.0,0.0,10.0,9.0,2.0,1.7429089986334578
548344,55.0,58.32669322709164,117.0,588.0,0.0,191.0,71.0,0.0,62.0,0.0,220.0,26.0,80.0,1.1115653318297845
548363,539.0,58.64541832669323,517.0,582.0,40.0,24.0,174.0,0.0,284.0,0.0,441.0,37.0,153.0,1.0810160985724357
548366,53.0,138.08764940239044,92.0,920.0,562.0,1284.0,142.0,0.0,156.0,0.0,387.0,48.0,42.0,1.211627243790606
548370,126.0,4.940239043824701,2.0,23.0,7.0,35.0,4.0,0.0,4.0,0.0,13.0,9.0,2.0,2.0590036942128713
548380,47.0,48.60557768924303,3.0,21.0,192.0,871.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.718281828459045
548390,457.0,85.89641434262948,200.0,263.0,117.0,1536.0,54.0,10.0,61.0,3.0,165.0,19.0,111.0,1.0813779752444515
548465,164.0,15.856573705179281,61.0,158.0,0.0,0.0,24.0,0.0,41.0,0.0,112.0,13.0,40.0,1.2403388586439532
548513,217.0,375.8565737051793,5899.0,8750.0,1300.0,2093.0,1379.0,0.0,1935.0,3.0,4361.0,79.0,814.0,1.0701687838427287
548519,365.0,128.76494023904382,66.0,374.0,1217.0,2237.0,40.0,2.0,34.0,2.0,142.0,23.0,26.0,1.2680219847300764
548525,573.0,43.027888446215144,61.0,537.0,0.0,0.0,101.0,0.0,89.0,0.0,212.0,29.0,43.0,1.185314356609892
548526,362.0,3.50597609561753,0.0,0.0,36.0,47.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.718281828459045
548528,351.0,197.37051792828686,204.0,2356.0,119.0,574.0,599.0,0.0,280.0,0.0,1388.0,56.0,341.0,1.0753921428805182
548534,319.0,65.4183266932271,591.0,810.0,176.0,184.0,54.0,0.0,157.0,1.0,268.0,27.0,66.0,1.1622907206894146
548536,430.0,10.756972111553786,32.0,20.0,37.0,115.0,1.0,0.0,7.0,1.0,10.0,5.0,4.0,1.6487212707001282
548558,642.0,228.04780876494024,984.0,3482.0,110.0,1667.0,420.0,23.0,413.0,22.0,1206.0,60.0,439.0,1.0468502322374518
548566,294.0,95.5378486055777,44.0,295.0,243.0,1260.0,39.0,0.0,31.0,0.0,128.0,25.0,21.0,1.2761012404358159
548575,281.0,86.37450199203188,108.0,103.0,112.0,1410.0,21.0,3.0,21.0,0.0,49.0,19.0,8.0,1.3803932482191066
548586,68.0,0.23904382470119523,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.718281828459045
548590,407.0,90.6772908366534,212.0,1141.0,29.0,283.0,102.0,0.0,267.0,5.0,438.0,22.0,165.0,1.128242550528115
548592,625.0,397.29083665338646,2690.0,13312.0,347.0,2337.0,1732.0,1.0,1492.0,14.0,4298.0,40.0,2804.0,1.0390639468684166
548602,50.0,53.864541832669325,254.0,519.0,33.0,89.0,92.0,0.0,170.0,0.0,485.0,44.0,191.0,1.059408373387722
548606,111.0,110.99601593625498,157.0,485.0,439.0,1377.0,187.0,0.0,158.0,0.0,436.0,34.0,99.0,1.1382939428597807
548614,118.0,12.50996015936255,2.0,14.0,1.0,176.0,3.0,0.0,1.0,0.0,8.0,8.0,1.0,2.718281828459045
548622,11.0,76.09561752988047,591.0,884.0,140.0,369.0,39.0,0.0,161.0,0.0,332.0,25.0,146.0,1.095223995128327
548641,585.0,234.8207171314741,369.0,6463.0,154.0,600.0,167.0,0.0,281.0,1.0,813.0,41.0,470.0,1.0430925771576567
548645,8.0,19.362549800796813,2.0,53.0,5.0,202.0,4.0,0.0,5.0,0.0,18.0,10.0,5.0,1.4333294145603401
548658,271.0,26.13545816733068,26.0,313.0,30.0,21.0,16.0,0.0,48.0,1.0,123.0,20.0,64.0,1.1008622649936997
548663,225.0,209.00398406374504,40.0,131.0,2476.0,9933.0,33.0,4.0,12.0,0.0,84.0,30.0,18.0,1.1683068401999095
548670,356.0,68.76494023904382,110.0,627.0,97.0,313.0,49.0,0.0,74.0,0.0,219.0,31.0,110.0,1.0663300294123415
548692,383.0,13.147410358565738,117.0,118.0,0.0,0.0,32.0,0.0,25.0,0.0,85.0,22.0,24.0,1.174667170691603
548696,316.0,29.40239043824701,42.0,303.0,45.0,114.0,36.0,0.0,52.0,0.0,125.0,14.0,87.0,1.108078304544672
548710,10.0,4.940239043824701,0.0,18.0,0.0,42.0,2.0,0.0,2.0,0.0,4.0,4.0,1.0,2.718281828459045
548732,229.0,40.557768924302785,70.0,306.0,336.0,210.0,65.0,0.0,36.0,0.0,178.0,27.0,41.0,1.174444114116511
548742,389.0,106.05577689243029,1.0,21.0,460.0,2369.0,8.0,0.0,9.0,1.0,16.0,7.0,9.0,1.2891308788283935
548768,204.0,3.1872509960159365,0.0,8.0,0.0,23.0,5.0,1.0,3.0,1.0,10.0,6.0,3.0,1.7429089986334578
548771,139.0,128.44621513944224,833.0,1956.0,1.0,45.0,275.0,0.0,292.0,3.0,861.0,52.0,178.0,1.0974845004840095
548780,126.0,33.46613545816733,11.0,147.0,152.0,305.0,11.0,0.0,15.0,1.0,44.0,13.0,17.0,1.2202979163014283
548855,181.0,11.235059760956176,0.0,0.0,1.0,61.0,3.0,91.0,1.0,4.0,6.0,5.0,2.0,1.8221188003905089
548867,273.0,26.294820717131476,44.0,271.0,16.0,107.0,5.0,0.0,19.0,0.0,67.0,5.0,31.0,1.5407326722927857
548870,471.0,124.22310756972112,556.0,1512.0,284.0,620.0,64.0,0.0,227.0,0.0,524.0,36.0,153.0,1.099806604258047
548891,44.0,38.80478087649403,256.0,444.0,3.0,23.0,33.0,0.0,105.0,0.0,155.0,34.0,28.0,1.1768191063802065
548915,387.0,70.1195219123506,32.0,722.0,17.0,281.0,76.0,0.0,58.0,0.0,198.0,17.0,46.0,1.2881369258819042
548924,561.0,271.71314741035854,304.0,2267.0,817.0,4740.0,134.0,0.0,163.0,0.0,568.0,45.0,311.0,1.0414207884233626
548933,79.0,88.04780876494024,299.0,1036.0,20.0,200.0,113.0,0.0,142.0,0.0,320.0,23.0,133.0,1.1102767953972021
548940,362.0,105.65737051792829,736.0,1619.0,0.0,0.0,162.0,0.0,280.0,0.0,633.0,57.0,152.0,1.0757960958979544
548942,48.0,141.75298804780877,6.0,102.0,459.0,3474.0,19.0,0.0,8.0,1.0,50.0,14.0,12.0,1.3466486811297576
548949,89.0,104.22310756972111,102.0,1208.0,76.0,299.0,156.0,0.0,166.0,0.0,512.0,42.0,126.0,1.1015847347974723
548968,16.0,61.11553784860558,30.0,432.0,104.0,394.0,21.0,1.0,38.0,0.0,149.0,36.0,19.0,1.2433834559977004
549028,217.0,142.47011952191235,302.0,1966.0,52.0,378.0,139.0,2.0,200.0,1.0,546.0,51.0,158.0,1.0701071129980615
549054,36.0,32.27091633466136,0.0,1.0,128.0,729.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.718281828459045
549058,112.0,16.254980079681275,11.0,58.0,126.0,164.0,18.0,0.0,5.0,0.0,54.0,11.0,22.0,1.2499961806977833
549061,297.0,232.19123505976097,808.0,2227.0,2733.0,5662.0,973.0,3.0,562.0,1.0,2111.0,42.0,1459.0,1.035049816820971
549098,400.0,158.88446215139442,0.0,44.0,105.0,3532.0,37.0,0.0,13.0,0.0,69.0,18.0,34.0,1.119346572944478
549107,73.0,395.6175298804781,1876.0,5607.0,670.0,4142.0,463.0,2.0,930.0,2.0,1959.0,70.0,393.0,1.073807205129891
549108,74.0,54.26294820717132,298.0,583.0,108.0,165.0,28.0,0.0,136.0,0.0,241.0,32.0,66.0,1.120875244569094
549148,56.0,29.322709163346616,94.0,325.0,21.0,32.0,38.0,0.0,39.0,0.0,145.0,28.0,64.0,1.08427892257895
549151,270.0,377.9282868525897,2072.0,22943.0,1134.0,3583.0,234.0,3.0,1293.0,29.0,1902.0,49.0,452.0,1.0896721036086607
549166,55.0,0.9561752988047809,0.0,8.0,0.0,2.0,1.0,0.0,2.0,0.0,7.0,5.0,2.0,2.0137527074704766
549210,48.0,25.338645418326692,4.0,205.0,78.0,122.0,5.0,0.0,8.0,0.0,27.0,18.0,3.0,1.6487212707001282
549217,468.0,79.04382470119522,0.0,0.0,359.0,1808.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.718281828459045
549252,162.0,1.752988047808765,0.0,1.0,9.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.718281828459045
549275,532.0,64.22310756972112,252.0,728.0,52.0,168.0,82.0,0.0,83.0,1.0,239.0,43.0,48.0,1.1227652028763615
549288,494.0,26.215139442231077,25.0,85.0,86.0,241.0,20.0,0.0,24.0,0.0,52.0,17.0,12.0,1.2903351112292607
549291,211.0,19.681274900398407,7.0,197.0,9.0,129.0,12.0,2.0,37.0,2.0,90.0,4.0,61.0,1.446074232719983
549363,178.0,12.11155378486056,0.0,0.0,28.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
549384,62.0,18.64541832669323,6.0,71.0,45.0,157.0,24.0,0.0,10.0,0.0,75.0,18.0,25.0,1.181360412865646
549401,63.0,109.00398406374502,0.0,81.0,40.0,2346.0,5.0,2.0,2.0,0.0,14.0,4.0,6.0,1.7920018256557555
549423,426.0,261.9123505976096,129.0,762.0,1512.0,8054.0,184.0,0.0,96.0,2.0,478.0,43.0,150.0,1.076923674591924
549433,83.0,4.382470119521913,0.0,0.0,10.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
549462,626.0,2.549800796812749,1.0,7.0,19.0,23.0,5.0,0.0,1.0,0.0,9.0,7.0,3.0,1.53506300925521
549477,227.0,68.76494023904382,74.0,789.0,105.0,183.0,61.0,0.0,50.0,0.0,226.0,31.0,42.0,1.189554787612056
549494,389.0,141.67330677290838,86.0,768.0,200.0,1679.0,188.0,6.0,78.0,0.0,487.0,34.0,250.0,1.0589672255455995
549507,23.0,8.685258964143426,0.0,65.0,7.0,43.0,9.0,0.0,2.0,0.0,24.0,12.0,7.0,1.33071219744735
549510,183.0,22.62948207171315,52.0,228.0,10.0,25.0,36.0,0.0,39.0,0.0,132.0,18.0,82.0,1.0935517600510247
549529,155.0,174.9800796812749,470.0,1340.0,379.0,1246.0,438.0,2.0,297.0,0.0,1550.0,49.0,223.0,1.1524043075982613
549531,376.0,124.7808764940239,304.0,1450.0,123.0,364.0,132.0,0.0,171.0,0.0,425.0,52.0,67.0,1.1297385369630601
549549,125.0,30.438247011952193,106.0,244.0,88.0,168.0,25.0,0.0,28.0,0.0,94.0,18.0,23.0,1.2548965514924708
549552,196.0,23.187250996015937,88.0,92.0,77.0,160.0,36.0,0.0,55.0,1.0,106.0,24.0,20.0,1.2471155606486117
549570,130.0,153.06772908366534,199.0,724.0,101.0,1842.0,325.0,15.0,174.0,7.0,793.0,53.0,161.0,1.0973885564437809
549577,171.0,27.56972111553785,31.0,220.0,1.0,59.0,60.0,0.0,52.0,0.0,151.0,29.0,25.0,1.231552861413053
549586,167.0,25.896414342629484,16.0,301.0,30.0,77.0,22.0,0.0,23.0,1.0,90.0,17.0,43.0,1.1310190212205649
549588,68.0,35.0597609561753,77.0,407.0,23.0,32.0,10.0,0.0,71.0,0.0,154.0,46.0,19.0,1.1926782076560765
549624,157.0,76.57370517928287,0.0,0.0,185.0,1451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
549633,884.0,247.33067729083666,49.0,449.0,335.0,5134.0,90.0,3.0,73.0,0.0,280.0,42.0,39.0,1.1864197645191912
549637,305.0,42.94820717131474,0.0,0.0,124.0,675.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
549646,85.0,0.6374501992031872,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.718281828459045
549658,426.0,162.31075697211156,1060.0,3020.0,57.0,298.0,284.0,0.0,361.0,3.0,1446.0,59.0,518.0,1.048450811954102
549672,877.0,14.50199203187251,7.0,118.0,65.0,42.0,30.0,0.0,12.0,0.0,71.0,25.0,11.0,1.2945741743502235
549704,210.0,32.74900398406375,48.0,63.0,56.0,385.0,26.0,0.0,17.0,0.0,56.0,20.0,11.0,1.289875180700811
549730,530.0,15.697211155378486,0.0,0.0,64.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
549783,138.0,21.43426294820717,1.0,81.0,65.0,220.0,4.0,0.0,6.0,1.0,14.0,7.0,4.0,1.6487212707001282
549786,141.0,6.6932270916334655,48.0,53.0,17.0,20.0,12.0,0.0,13.0,0.0,27.0,9.0,17.0,1.192999338027765
549788,54.0,27.171314741035857,15.0,141.0,42.0,219.0,20.0,0.0,16.0,0.0,76.0,20.0,24.0,1.1715566485112574
549790,451.0,8.844621513944222,1.0,58.0,0.0,61.0,2.0,8.0,1.0,0.0,5.0,3.0,3.0,1.7429089986334578
549835,387.0,202.86852589641435,112.0,1442.0,71.0,3332.0,148.0,21.0,139.0,28.0,586.0,48.0,170.0,1.0744551818095316
549842,75.0,246.69322709163347,1417.0,4295.0,1489.0,3110.0,447.0,2.0,539.0,3.0,1115.0,50.0,270.0,1.0860992335272701
549853,370.0,84.14342629482071,399.0,1019.0,21.0,184.0,80.0,0.0,132.0,1.0,449.0,59.0,53.0,1.1544085138885822
549878,326.0,99.36254980079681,92.0,257.0,382.0,1454.0,25.0,0.0,25.0,0.0,77.0,27.0,16.0,1.1951129989941798
549896,106.0,26.454183266932272,38.0,278.0,17.0,55.0,63.0,1.0,33.0,1.0,142.0,29.0,48.0,1.1073962003467381
549935,13.0,45.657370517928285,16.0,86.0,28.0,559.0,36.0,0.0,25.0,0.0,84.0,13.0,31.0,1.2317509880164133
549961,230.0,193.94422310756974,2273.0,4757.0,1.0,580.0,279.0,13.0,681.0,6.0,1125.0,52.0,582.0,1.037872431332783
550043,162.0,51.713147410358566,44.0,270.0,134.0,432.0,50.0,0.0,42.0,0.0,127.0,24.0,38.0,1.1494164582309268
550059,192.0,189.24302788844622,1439.0,2581.0,14.0,9.0,1947.0,0.0,1417.0,0.0,3631.0,48.0,1070.0,1.0732560234993478
550060,608.0,54.820717131474105,8.0,32.0,22.0,843.0,4.0,0.0,4.0,0.0,8.0,5.0,3.0,1.7046048653227532
550080,192.0,1.0358565737051793,2.0,10.0,3.0,2.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,2.718281828459045
550109,30.0,20.39840637450199,171.0,181.0,9.0,41.0,19.0,0.0,45.0,0.0,72.0,23.0,15.0,1.232069963647601
550143,96.0,137.68924302788847,788.0,1371.0,305.0,701.0,232.0,0.0,195.0,0.0,655.0,52.0,185.0,1.0704587748108336
550144,714.0,209.16334661354583,865.0,3814.0,304.0,257.0,322.0,0.0,507.0,3.0,1072.0,61.0,181.0,1.1019624708390285
550182,118.0,160.23904382470118,333.0,1411.0,143.0,1150.0,305.0,0.0,349.0,1.0,961.0,22.0,452.0,1.101465086756656
550195,219.0,186.37450199203187,588.0,2822.0,113.0,408.0,571.0,0.0,575.0,1.0,1486.0,61.0,252.0,1.1014960142736925
550204,210.0,3.50597609561753,3.0,22.0,2.0,21.0,3.0,0.0,4.0,0.0,6.0,4.0,2.0,2.117000016612675
550209,261.0,111.63346613545818,1.0,5.0,391.0,2491.0,4.0,0.0,1.0,0.0,6.0,6.0,1.0,2.718281828459045
550233,375.0,22.15139442231076,0.0,0.0,622.0,452.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,
550249,252.0,52.50996015936255,0.0,74.0,82.0,730.0,11.0,3.0,10.0,1.0,37.0,15.0,14.0,1.192665211342363
550273,191.0,14.02390438247012,21.0,101.0,50.0,24.0,45.0,0.0,31.0,1.0,96.0,20.0,15.0,1.3771277643359572
550314,195.0,59.68127490039841,84.0,199.0,51.0,689.0,23.0,3.0,18.0,0.0,96.0,26.0,31.0,1.1264901080911351
550315,192.0,26.294820717131476,162.0,260.0,62.0,81.0,23.0,0.0,53.0,0.0,91.0,16.0,29.0,1.2166737364073466
550322,285.0,69.9601593625498,0.0,0.0,354.0,1367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
550331,174.0,116.01593625498008,270.0,1323.0,89.0,311.0,160.0,0.0,166.0,0.0,477.0,57.0,49.0,1.1862346170148799
550351,491.0,111.95219123505977,232.0,1571.0,277.0,1248.0,333.0,1.0,295.0,1.0,1150.0,25.0,918.0,1.0513856201622147
550356,251.0,24.940239043824704,4.0,46.0,43.0,305.0,4.0,0.0,1.0,0.0,16.0,10.0,3.0,1.7046048653227532
550360,26.0,109.96015936254982,222.0,462.0,259.0,1338.0,113.0,0.0,116.0,0.0,384.0,28.0,154.0,1.0931394692981555
550387,348.0,23.58565737051793,2.0,17.0,80.0,320.0,1.0,0.0,0.0,0.0,6.0,6.0,1.0,2.718281828459045
550398,661.0,399.6812749003984,527.0,3120.0,3631.0,9187.0,953.0,1.0,622.0,0.0,2137.0,57.0,384.0,1.102558520151563
550436,64.0,38.16733067729084,109.0,329.0,39.0,119.0,83.0,0.0,62.0,1.0,244.0,34.0,84.0,1.0891898616123836
550448,106.0,213.9442231075697,1591.0,3637.0,235.0,255.0,732.0,1.0,739.0,1.0,1932.0,60.0,766.0,1.042932600916706
550451,80.0,9.880478087649402,0.0,6.0,54.0,130.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.718281828459045
550477,280.0,149.8804780876494,102.0,772.0,688.0,2251.0,75.0,0.0,56.0,1.0,210.0,31.0,79.0,1.0895331322206547
550478,246.0,65.57768924302789,21.0,181.0,133.0,747.0,127.0,0.0,47.0,0.0,246.0,24.0,66.0,1.1680118504678068
550482,136.0,14.741035856573706,0.0,0.0,37.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
550488,712.0,0.8764940239043825,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
550500,112.0,136.17529880478088,7.0,21.0,717.0,3576.0,5.0,0.0,4.0,0.0,11.0,7.0,3.0,1.6884475947814115
550503,474.0,102.54980079681275,97.0,1207.0,240.0,451.0,31.0,3.0,81.0,2.0,175.0,37.0,18.0,1.3005181510181452
550507,41.0,38.56573705179283,54.0,193.0,164.0,696.0,53.0,1.0,49.0,0.0,134.0,8.0,110.0,1.1644777779775637
550525,177.0,222.39043824701196,319.0,1034.0,926.0,3528.0,236.0,0.0,194.0,0.0,572.0,54.0,59.0,1.196661346105811
550559,85.0,55.21912350597609,25.0,48.0,234.0,900.0,7.0,0.0,8.0,0.0,23.0,10.0,7.0,1.3889824498169945
550585,1799.0,43.984063745019924,11.0,193.0,126.0,417.0,6.0,1.0,18.0,0.0,50.0,25.0,9.0,1.2488488690016821
550600,297.0,189.800796812749,13.0,195.0,146.0,3997.0,39.0,0.0,23.0,1.0,108.0,30.0,14.0,1.293229860686714
550603,202.0,82.15139442231076,171.0,599.0,198.0,475.0,229.0,1.0,168.0,0.0,565.0,45.0,112.0,1.1186282687190767
550691,219.0,29.800796812749006,83.0,259.0,12.0,109.0,25.0,0.0,45.0,1.0,91.0,25.0,14.0,1.2969300866657718
550723,311.0,30.836653386454184,54.0,459.0,23.0,42.0,25.0,8.0,34.0,1.0,122.0,7.0,99.0,1.1924931219968218
550762,446.0,143.18725099601596,1477.0,1693.0,161.0,916.0,63.0,1.0,321.0,2.0,676.0,52.0,193.0,1.0696778335034443
550765,1024.0,180.15936254980082,329.0,1138.0,2371.0,3736.0,260.0,0.0,225.0,6.0,610.0,32.0,199.0,1.1005295326461662
550769,201.0,211.15537848605578,586.0,3841.0,288.0,1084.0,454.0,0.0,393.0,1.0,1297.0,61.0,230.0,1.0968525510966056
550775,480.0,119.6812749003984,30.0,327.0,525.0,1773.0,44.0,0.0,51.0,0.0,164.0,38.0,21.0,1.2281559103126232
550794,60.0,3.7450199203187253,1.0,24.0,18.0,17.0,0.0,0.0,7.0,0.0,5.0,4.0,2.0,1.8682459574322223
550842,147.0,35.85657370517929,12.0,31.0,89.0,482.0,2.0,0.0,1.0,0.0,9.0,6.0,3.0,1.6487212707001282
550899,37.0,3.3466135458167328,0.0,0.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
550901,401.0,14.900398406374503,14.0,161.0,2.0,19.0,4.0,1.0,20.0,1.0,36.0,16.0,7.0,1.37909649561539
550923,48.0,35.776892430278885,36.0,282.0,16.0,47.0,130.0,0.0,61.0,0.0,310.0,44.0,58.0,1.1291592782081137
550924,167.0,109.00398406374502,89.0,440.0,323.0,1478.0,27.0,0.0,62.0,0.0,109.0,28.0,43.0,1.094756059197931
550934,19.0,44.063745019920326,17.0,34.0,112.0,759.0,17.0,0.0,5.0,0.0,44.0,17.0,13.0,1.2202979163014283
550941,219.0,8.924302788844622,3.0,7.0,3.0,120.0,1.0,0.0,1.0,0.0,3.0,2.0,2.0,2.117000016612675
550969,849.0,49.9601593625498,1.0,32.0,87.0,680.0,7.0,35.0,8.0,33.0,19.0,16.0,2.0,1.8107660721193872
550971,26.0,71.47410358565736,113.0,678.0,67.0,184.0,123.0,1.0,99.0,1.0,292.0,44.0,59.0,1.1190507033403596
550979,16.0,12.749003984063746,1.0,17.0,46.0,162.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.117000016612675
551005,94.0,6.454183266932271,16.0,35.0,0.0,9.0,19.0,0.0,27.0,0.0,47.0,16.0,9.0,1.385954246291164
551014,59.0,74.34262948207171,122.0,603.0,125.0,467.0,50.0,0.0,59.0,0.0,193.0,28.0,73.0,1.099024205923563
551033,101.0,0.9561752988047809,16.0,7.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,2.718281828459045
551050,161.0,5.099601593625498,0.0,0.0,11.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
551057,346.0,107.09163346613545,33.0,711.0,19.0,928.0,18.0,0.0,49.0,0.0,119.0,42.0,13.0,1.2435232955584816
551061,28.0,190.59760956175302,152.0,1177.0,4540.0,6508.0,294.0,0.0,159.0,1.0,617.0,24.0,165.0,1.168601904433775
551077,430.0,20.876494023904385,3.0,65.0,5.0,207.0,9.0,0.0,1.0,1.0,30.0,17.0,6.0,1.3419417698828804
551129,86.0,0.7171314741035857,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
551133,230.0,1.5936254980079683,0.0,0.0,1.0,19.0,0.0,1.0,0.0,0.0,7.0,1.0,7.0,2.718281828459045
551138,359.0,11.235059760956176,7.0,107.0,18.0,9.0,19.0,0.0,20.0,0.0,54.0,24.0,10.0,1.2523227161918644
551147,144.0,1.5936254980079683,1.0,12.0,0.0,5.0,1.0,0.0,2.0,0.0,10.0,7.0,3.0,1.6099296400199838
551150,51.0,0.3187250996015936,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
551221,65.0,16.812749003984067,24.0,93.0,13.0,120.0,13.0,0.0,9.0,0.0,34.0,13.0,11.0,1.268407577545938
551222,108.0,29.721115537848604,59.0,262.0,50.0,117.0,21.0,1.0,26.0,1.0,77.0,28.0,20.0,1.1474017059720723
551258,522.0,11.713147410358566,2.0,20.0,41.0,141.0,3.0,0.0,3.0,0.0,6.0,3.0,3.0,1.9477340410546757
551267,460.0,174.10358565737053,39.0,146.0,893.0,5417.0,72.0,0.0,37.0,0.0,136.0,9.0,95.0,1.1724133626584774
551278,498.0,98.32669322709164,81.0,564.0,144.0,1139.0,147.0,5.0,71.0,1.0,350.0,30.0,240.0,1.0498120111192573
551313,374.0,233.14741035856574,1433.0,4432.0,142.0,350.0,660.0,0.0,705.0,0.0,2537.0,47.0,549.0,1.1033178865909108
551353,149.0,3.1872509960159365,0.0,3.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.718281828459045
551359,111.0,30.278884462151396,95.0,396.0,0.0,1.0,14.0,0.0,55.0,0.0,76.0,15.0,19.0,1.3056051720649522
551362,339.0,93.38645418326693,234.0,1199.0,404.0,2475.0,197.0,0.0,202.0,3.0,552.0,5.0,518.0,1.2375423203361715
